ID,JournalLineNumber,Year,TransactionJournalEntryDescription,PostedDate,EffectiveDate,GeneralLedgerAccountNumber,AccountDescription,TransactionAmount,DebitCreditIndicator,Vendname
226414,1,2016,NULL,27:00.0,14-11-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226733,1,2016,NULL,52:00.0,14-10-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226737,1,2016,NULL,53:00.0,14-10-2016,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
226859,1,2017,NULL,01:00.0,07-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226863,1,2017,NULL,01:00.0,08-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226867,1,2017,NULL,02:00.0,08-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226871,1,2017,NULL,02:00.0,09-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226875,1,2017,NULL,03:00.0,09-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226879,1,2017,NULL,04:00.0,09-01-2017,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
226958,1,2017,1188226110,47:00.0,30-03-2017,70200-6010              ,Advertising - Radio                ,9486,DR,KRLD - FM                                    
226960,2,2017,1188226110,47:00.0,30-03-2017,70200-6010              ,Advertising - Radio                ,4250,DR,KRLD - FM                                    
227572,1,2016,NULL,00:00.0,06-12-2016,70101-6010              ,Advertising Allocation Account     ,4550,DR,BOOST MEDIA GROUP                            
228140,1,2017,70234616;70236743                  ,35:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,532.1,DR,SPECTRUM REACH                               
228142,2,2017,70234616;70236743                  ,35:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,4566.02,DR,SPECTRUM REACH                               
228144,3,2017,70234616;70236743                  ,35:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,1602.23,DR,SPECTRUM REACH                               
228146,4,2017,70234616;70236743                  ,35:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,19720.9,DR,SPECTRUM REACH                               
228320,1,2016,NULL,23:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,18870,DR,KLTY                                         
228322,2,2016,NULL,23:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,550,DR,KLTY                                         
228532,1,2017,KTVT 11                            ,27:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,595,DR,                                             
228533,2,2017,KHOU                               ,27:00.0,31-03-2017,70300-6010              ,Advertising - Television           ,10200,DR,                                             
228569,1,2017,17-May,02:00.0,31-05-2017,70200-6010              ,Advertising - Radio                ,700,DR,THERESA F. COLLINS                           
228579,1,2017,Billing ID:4312-5942-7431          ,21:00.0,31-05-2017,70500-6010              ,Advertising - Web                  ,153162.79,DR,GOOGLE INC                                   
228659,1,2016,NULL,09:00.0,23-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
228663,1,2016,NULL,09:00.0,23-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
228807,1,2016,NULL,14:00.0,28-12-2016,70200-6010              ,Advertising - Radio                ,8304.5,DR,KILT-AM                                      
229049,1,2016,NULL,10:00.0,23-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229053,1,2016,NULL,10:00.0,24-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229057,1,2016,NULL,11:00.0,25-09-2016,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
229061,1,2016,NULL,11:00.0,25-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229065,1,2016,NULL,12:00.0,27-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229069,1,2016,NULL,12:00.0,26-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229073,1,2016,NULL,13:00.0,26-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
229202,1,2016,NULL,16:00.0,28-12-2016,70200-6010              ,Advertising - Radio                ,3187.5,DR,KRLD - FM                                    
229381,1,2017,NULL,18:00.0,08-04-2017,70500-6010              ,Advertising - Web                  ,5623.16,DR,MICROSOFT *BING AD800-518-5689 NV            
229573,14,2016,James Sharp                        ,08:00.0,31-10-2016,70101-6010              ,Advertising Allocation Account     ,1000,DR,                                             
229951,1,2016,KLIF Spots                         ,09:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,-1879,CR,NULL
229952,2,2016,KRLD FM Spots                      ,09:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,-9809,CR,NULL
229953,3,2016,KLRD FM Show                       ,09:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,-5313,CR,NULL
229954,4,2016,KLTY                               ,09:00.0,01-11-2016,70200-6010              ,Advertising - Radio                ,-18955,CR,NULL
229955,5,2016,KDFW                               ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-31280,CR,NULL
229956,6,2016,KXAS                               ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-22440,CR,NULL
229957,7,2016,WFAA                               ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-22015,CR,NULL
229958,8,2016,KTVT 11                            ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-9966,CR,NULL
229959,9,2016,Time Warner Cable                  ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-22000,CR,NULL
229960,10,2016,KPRC TV                            ,09:00.0,01-11-2016,70300-6010              ,Advertising - Television           ,-25780,CR,NULL
229962,12,2016,Drive Local                        ,09:00.0,01-11-2016,70101-6010              ,Advertising Allocation Account     ,-4000,CR,NULL
229963,13,2016,Top of Mind                        ,09:00.0,01-11-2016,70101-6010              ,Advertising Allocation Account     ,-12000,CR,NULL
229964,14,2016,James Sharp                        ,09:00.0,01-11-2016,70101-6010              ,Advertising Allocation Account     ,-1000,CR,NULL
230392,1,2016,1810270764,13:00.0,31-12-2016,70200-6010              ,Advertising - Radio                ,1785,DR,KLIF                                         
230394,2,2016,1810270764,13:00.0,31-12-2016,70200-6010              ,Advertising - Radio                ,1734,DR,KLIF                                         
230964,1,2016,NULL,36:00.0,02-09-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
231108,1,2017,NULL,50:00.0,03-01-2017,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
231112,1,2017,NULL,53:00.0,05-01-2017,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
231114,1,2017,NULL,54:00.0,05-01-2017,70500-6010              ,Advertising - Web                  ,5013.16,DR,MICROSOFT *BING AD800-518-5689 NV            
231442,1,2017,NULL,57:00.0,07-01-2017,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
231755,1,2016,NULL,54:00.0,15-10-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
231759,1,2016,NULL,55:00.0,16-10-2016,70500-6010              ,Advertising - Web                  ,4458.58,DR,MICROSOFT *BING AD800-518-5689 NV            
231923,1,2017,NULL,09:00.0,12-03-2017,70101-6010              ,Advertising Allocation Account     ,800,DR,REPUTATION ADVOCATE/THIRD COAST INTERACTIVE  
231927,1,2017,NULL,09:00.0,12-03-2017,70500-6010              ,Advertising - Web                  ,750,DR,YAHOO ONLINE SERVICES                        
232239,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,-3527.5,CR,KHOU                                         
232241,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,3527.5,DR,KHOU                                         
232243,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,-3676.25,CR,KHOU                                         
232245,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,3676.25,DR,KHOU                                         
232247,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,-3336.25,CR,KHOU                                         
232249,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,3336.25,DR,KHOU                                         
232251,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,-5185,CR,KHOU                                         
232253,1,2017,NULL,00:00.0,19-01-2017,70300-6010              ,Advertising - Television           ,5185,DR,KHOU                                         
232302,1,2017,NULL,02:00.0,05-03-2017,70300-6010              ,Advertising - Television           ,1955,DR,WFAA                                         
232312,1,2017,NULL,26:00.0,16-03-2017,70101-6010              ,Advertising Allocation Account     ,345.95,DR,PROMO DEPOT INC                              
232812,1,2017,NULL,52:00.0,02-05-2017,70200-6010              ,Advertising - Radio                ,12622.5,DR,WBAP-AM                                      
232814,1,2017,1810278641,16:00.0,02-05-2017,70200-6010              ,Advertising - Radio                ,2677.5,DR,KLIF                                         
233159,2,2017,1810278641,16:00.0,02-05-2017,70200-6010              ,Advertising - Radio                ,2516,DR,KLIF                                         
233371,1,2017,NULL,40:00.0,31-01-2017,70500-6010              ,Advertising - Web                  ,4001.06,DR,MICROSOFT *BING AD800-518-5689 NV            
233496,2461,2016,Automated Close Year               ,05:00.0,31-12-2016,70101-6010              ,Advertising Allocation Account     ,-256119.72,CR,                                             
233506,2471,2016,Automated Close Year               ,05:00.0,31-12-2016,70200-6010              ,Advertising - Radio                ,-888734.25,CR,                                             
233507,2472,2016,Automated Close Year               ,05:00.0,31-12-2016,70300-6010              ,Advertising - Television           ,-1243456.62,CR,                                             
233509,2474,2016,Automated Close Year               ,05:00.0,31-12-2016,70500-6010              ,Advertising - Web                  ,-2138465.81,CR,                                             
233926,1,2017,Reclass Adv Exp to Website         ,37:00.0,01-06-2017,70500-6010              ,Advertising - Web                  ,-2500,CR,                                             
234493,1,2017,NULL,40:00.0,12-10-2017,70300-6010              ,Advertising - Television           ,22950,DR,WFAA                                         
234542,1,2017,NULL,31:00.0,31-08-2017,70300-6010              ,Advertising - Television           ,-3,CR,WFAA                                         
234669,1,2017,NULL,36:00.0,01-06-2017,70101-6010              ,Advertising Allocation Account     ,730,DR,CLIX MARKETING GROUP INC.                    
234793,1,2016,NULL,39:00.0,23-12-2016,70101-6010              ,Advertising Allocation Account     ,5031.22,DR,MICROSOFT *BING AD800-518-5689 NV            
235471,1,2017,NULL,01:00.0,12-04-2017,70101-6010              ,Advertising Allocation Account     ,800,DR,REPUTATION ADVOCATE/THIRD COAST INTERACTIVE  
235479,1,2017,NULL,06:00.0,14-04-2017,70500-6010              ,Advertising - Web                  ,5461.21,DR,MICROSOFT *BING AD800-518-5689 NV            
235491,1,2017,NULL,57:00.0,31-03-2017,70500-6010              ,Advertising - Web                  ,6051.13,DR,MICROSOFT *BING AD800-518-5689 NV            
235494,3,2017,Top of Mind Dec'16 & Mar           ,30:00.0,31-03-2017,70101-6010              ,Advertising Allocation Account     ,10000,DR,                                             
